,Appliant_ID,default_status
2709,Apcnt_1036112,0
2710,Apcnt_1036116,0
2711,Apcnt_1036140,0
2712,Apcnt_1036148,0
2713,Apcnt_1036156,0
2714,Apcnt_1036168,0
2715,Apcnt_1036188,1
2716,Apcnt_1036192,0
2717,Apcnt_1036196,0
2718,Apcnt_1036212,1
2719,Apcnt_1036244,0
2720,Apcnt_1036252,0
2721,Apcnt_1036264,0
2722,Apcnt_1036276,0
2723,Apcnt_1036280,0
2724,Apcnt_1036288,0
2725,Apcnt_1036292,0
2726,Apcnt_1036300,0
2727,Apcnt_1036324,0
2728,Apcnt_1036328,0
2729,Apcnt_1036332,0
2730,Apcnt_1036340,0
2731,Apcnt_1036344,0
2732,Apcnt_1036356,0
2733,Apcnt_1036360,0
2734,Apcnt_1036384,1
2735,Apcnt_1036388,1
2736,Apcnt_1036400,0
2737,Apcnt_1036436,0
2738,Apcnt_1036440,0
2739,Apcnt_1036452,0
2740,Apcnt_1036456,0
2741,Apcnt_1036468,0
2742,Apcnt_1036528,0
2743,Apcnt_1036536,0
2744,Apcnt_1036552,0
2745,Apcnt_1036560,0
2746,Apcnt_1036564,0
2747,Apcnt_1036568,0
2748,Apcnt_1036588,0
2749,Apcnt_1036604,0
2750,Apcnt_1036648,0
2751,Apcnt_1036660,0
2752,Apcnt_1036680,0
2753,Apcnt_1036696,0
2754,Apcnt_1036716,0
2755,Apcnt_1036720,0
2756,Apcnt_1036740,0
2757,Apcnt_1036764,0
2758,Apcnt_1036792,0
2759,Apcnt_1036796,0
2760,Apcnt_1036808,0
2761,Apcnt_1036816,0
2762,Apcnt_1036828,0
2763,Apcnt_1036836,0
2764,Apcnt_1036856,1
2765,Apcnt_1036860,0
2766,Apcnt_1036872,0
2767,Apcnt_1036892,0
2768,Apcnt_1036924,0
2769,Apcnt_1036932,0
2770,Apcnt_1036952,0
2771,Apcnt_1036956,0
2772,Apcnt_1036960,0
2773,Apcnt_1036968,0
2774,Apcnt_1036988,0
2775,Apcnt_1036996,0
2776,Apcnt_1037012,1
2777,Apcnt_1037016,1
2778,Apcnt_1037044,0
2779,Apcnt_1037052,1
2780,Apcnt_1037080,1
2781,Apcnt_1037084,0
2782,Apcnt_1037096,0
2783,Apcnt_1037100,1
2784,Apcnt_1037104,0
2785,Apcnt_1037116,0
2786,Apcnt_1037136,0
2787,Apcnt_1037144,0
2788,Apcnt_1037152,0
2789,Apcnt_1037164,1
2790,Apcnt_1037172,1
2791,Apcnt_1037192,0
2792,Apcnt_1037212,0
2793,Apcnt_1037232,1
2794,Apcnt_1037256,0
2795,Apcnt_1037264,0
2796,Apcnt_1037300,0
2797,Apcnt_1037312,0
2798,Apcnt_1037336,0
2799,Apcnt_1037340,0
2800,Apcnt_1037352,0
2801,Apcnt_1037360,0
2802,Apcnt_1037372,0
2803,Apcnt_1037380,0
2804,Apcnt_1037388,0
2805,Apcnt_1037412,0
2806,Apcnt_1037432,0
2807,Apcnt_1037452,0
2808,Apcnt_1037468,0
2809,Apcnt_1037480,1
2810,Apcnt_1037496,0
2811,Apcnt_1037500,0
2812,Apcnt_1037520,0
2813,Apcnt_1037524,0
2814,Apcnt_1037532,0
2815,Apcnt_1037536,0
2816,Apcnt_1037540,0
2817,Apcnt_1037544,0
2818,Apcnt_1037568,1
2819,Apcnt_1037584,0
2820,Apcnt_1037588,0
2821,Apcnt_1037592,0
2822,Apcnt_1037600,0
2823,Apcnt_1037648,0
2824,Apcnt_1037656,0
2825,Apcnt_1037660,0
2826,Apcnt_1037676,0
2827,Apcnt_1037680,0
2828,Apcnt_1037696,0
2829,Apcnt_1037708,1
2830,Apcnt_1037716,0
2831,Apcnt_1037724,0
2832,Apcnt_1037732,0
2833,Apcnt_1037752,0
2834,Apcnt_1037772,0
2835,Apcnt_1037780,1
2836,Apcnt_1037796,0
2837,Apcnt_1037820,0
2838,Apcnt_1037844,0
2839,Apcnt_1037872,0
2840,Apcnt_1037880,0
2841,Apcnt_1037888,0
2842,Apcnt_1037896,0
2843,Apcnt_1037928,0
2844,Apcnt_1037932,0
2845,Apcnt_1037952,0
2846,Apcnt_1037956,0
2847,Apcnt_1037964,0
2848,Apcnt_1037968,0
2849,Apcnt_1037980,0
2850,Apcnt_1037984,1
2851,Apcnt_1038000,1
2852,Apcnt_1038024,0
2853,Apcnt_1038044,0
2854,Apcnt_1038084,0
2855,Apcnt_1038088,0
2856,Apcnt_1038104,0
2857,Apcnt_1038120,0
2858,Apcnt_1038124,1
2859,Apcnt_1038148,1
2860,Apcnt_1038152,0
2861,Apcnt_1038156,0
2862,Apcnt_1038160,0
2863,Apcnt_1038164,0
2864,Apcnt_1038184,0
2865,Apcnt_1038188,1
2866,Apcnt_1038200,0
2867,Apcnt_1038212,1
2868,Apcnt_1038228,0
2869,Apcnt_1038252,0
2870,Apcnt_1038272,0
2871,Apcnt_1038276,0
2872,Apcnt_1038284,0
2873,Apcnt_1038296,0
2874,Apcnt_1038304,0
2875,Apcnt_1038316,0
2876,Apcnt_1038332,0
2877,Apcnt_1038348,0
2878,Apcnt_1038360,0
2879,Apcnt_1038372,0
2880,Apcnt_1038380,0
2881,Apcnt_1038396,0
2882,Apcnt_1038400,0
2883,Apcnt_1038404,0
2884,Apcnt_1038412,0
2885,Apcnt_1038420,0
2886,Apcnt_1038440,0
2887,Apcnt_1038468,0
2888,Apcnt_1038476,1
2889,Apcnt_1038484,0
2890,Apcnt_1038504,0
2891,Apcnt_1038512,0
2892,Apcnt_1038524,0
2893,Apcnt_1038528,1
2894,Apcnt_1038532,0
2895,Apcnt_1038552,0
2896,Apcnt_1038564,0
2897,Apcnt_1038572,0
2898,Apcnt_1038576,0
2899,Apcnt_1038580,0
2900,Apcnt_1038584,0
2901,Apcnt_1038588,0
2902,Apcnt_1038608,0
2903,Apcnt_1038624,0
2904,Apcnt_1038632,1
2905,Apcnt_1038636,0
2906,Apcnt_1038664,0
2907,Apcnt_1038668,0
2908,Apcnt_1038676,0
2909,Apcnt_1038680,0
2910,Apcnt_1038688,0
2911,Apcnt_1038696,0
2912,Apcnt_1038700,1
2913,Apcnt_1038708,0
2914,Apcnt_1038712,0
2915,Apcnt_1038716,0
2916,Apcnt_1038724,0
2917,Apcnt_1038732,0
2918,Apcnt_1038768,0
2919,Apcnt_1038784,0
2920,Apcnt_1038824,1
2921,Apcnt_1038844,0
2922,Apcnt_1038856,0
2923,Apcnt_1038860,0
2924,Apcnt_1038872,0
2925,Apcnt_1038880,1
2926,Apcnt_1038888,0
2927,Apcnt_1038892,0
2928,Apcnt_1038928,0
2929,Apcnt_1038932,0
2930,Apcnt_1038948,0
2931,Apcnt_1038952,1
2932,Apcnt_1038968,0
2933,Apcnt_1039000,0
2934,Apcnt_1039004,0
2935,Apcnt_1039012,0
2936,Apcnt_1039024,0
2937,Apcnt_1039032,1
2938,Apcnt_1039056,0
2939,Apcnt_1039072,0
2940,Apcnt_1039104,1
2941,Apcnt_1039116,0
2942,Apcnt_1039160,0
2943,Apcnt_1039168,0
2944,Apcnt_1039176,0
2945,Apcnt_1039204,0
2946,Apcnt_1039212,0
2947,Apcnt_1039216,0
2948,Apcnt_1039220,0
2949,Apcnt_1039244,0
2950,Apcnt_1039252,0
2951,Apcnt_1039272,0
2952,Apcnt_1039292,0
2953,Apcnt_1039328,0
2954,Apcnt_1039400,1
2955,Apcnt_1039404,0
2956,Apcnt_1039408,0
2957,Apcnt_1039412,0
2958,Apcnt_1039416,0
2959,Apcnt_1039420,0
2960,Apcnt_1039432,0
2961,Apcnt_1039468,0
2962,Apcnt_1039516,0
2963,Apcnt_1039540,0
2964,Apcnt_1039572,0
2965,Apcnt_1039576,0
2966,Apcnt_1039600,0
2967,Apcnt_1039604,0
2968,Apcnt_1039624,1
2969,Apcnt_1039628,0
2970,Apcnt_1039640,1
2971,Apcnt_1039644,0
2972,Apcnt_1039648,0
2973,Apcnt_1039652,0
2974,Apcnt_1039660,0
2975,Apcnt_1039668,0
2976,Apcnt_1039672,0
2977,Apcnt_1039676,0
2978,Apcnt_1039684,0
2979,Apcnt_1039688,0
2980,Apcnt_1039692,0
2981,Apcnt_1039696,0
2982,Apcnt_1039712,0
2983,Apcnt_1039728,0
2984,Apcnt_1039732,0
2985,Apcnt_1039784,0
2986,Apcnt_1039788,0
2987,Apcnt_1039792,0
2988,Apcnt_1039808,0
2989,Apcnt_1039820,0
2990,Apcnt_1039832,0
2991,Apcnt_1039836,0
2992,Apcnt_1039844,0
2993,Apcnt_1039852,0
2994,Apcnt_1039860,0
2995,Apcnt_1039868,0
2996,Apcnt_1039876,0
2997,Apcnt_1039880,1
2998,Apcnt_1039884,0
2999,Apcnt_1039904,0
3000,Apcnt_1039916,0
3001,Apcnt_1039928,0
3002,Apcnt_1039932,0
3003,Apcnt_1039940,0
3004,Apcnt_1039960,0
3005,Apcnt_1039984,0
3006,Apcnt_1040008,0
3007,Apcnt_1040016,0
3008,Apcnt_1040020,0
3009,Apcnt_1040032,0
3010,Apcnt_1040036,0
3011,Apcnt_1040060,0
3012,Apcnt_1040080,0
3013,Apcnt_1040100,0
3014,Apcnt_1040112,0
3015,Apcnt_1040144,0
3016,Apcnt_1040156,0
3017,Apcnt_1040176,0
3018,Apcnt_1040196,1
3019,Apcnt_1040212,0
3020,Apcnt_1040228,0
3021,Apcnt_1040232,0
3022,Apcnt_1040252,1
3023,Apcnt_1040268,0
3024,Apcnt_1040276,0
3025,Apcnt_1040284,0
3026,Apcnt_1040304,0
3027,Apcnt_1040308,0
3028,Apcnt_1040312,0
3029,Apcnt_1040316,0
3030,Apcnt_1040328,1
3031,Apcnt_1040332,0
3032,Apcnt_1040340,0
3033,Apcnt_1040356,0
3034,Apcnt_1040384,1
3035,Apcnt_1040388,0
3036,Apcnt_1040396,0
3037,Apcnt_1040404,0
3038,Apcnt_1040412,0
3039,Apcnt_1040420,0
3040,Apcnt_1040424,0
3041,Apcnt_1040444,0
3042,Apcnt_1040452,1
3043,Apcnt_1040456,0
3044,Apcnt_1040480,0
3045,Apcnt_1040496,0
3046,Apcnt_1040504,0
3047,Apcnt_1040508,0
3048,Apcnt_1040512,1
3049,Apcnt_1040516,0
3050,Apcnt_1040520,1
3051,Apcnt_1040536,0
3052,Apcnt_1040580,0
3053,Apcnt_1040604,0
3054,Apcnt_1040632,0
3055,Apcnt_1040636,0
3056,Apcnt_1040676,0
3057,Apcnt_1040692,0
3058,Apcnt_1040696,0
3059,Apcnt_1040724,0
3060,Apcnt_1040740,0
3061,Apcnt_1040744,0
3062,Apcnt_1040748,0
3063,Apcnt_1040756,0
3064,Apcnt_1040776,0
3065,Apcnt_1040796,0
3066,Apcnt_1040800,0
3067,Apcnt_1040808,0
3068,Apcnt_1040824,0
3069,Apcnt_1040832,0
3070,Apcnt_1040844,0
3071,Apcnt_1040852,0
3072,Apcnt_1040864,0
3073,Apcnt_1040872,0
3074,Apcnt_1040876,0
3075,Apcnt_1040880,1
3076,Apcnt_1040892,0
3077,Apcnt_1040908,0
3078,Apcnt_1040912,1
3079,Apcnt_1040932,0
3080,Apcnt_1040948,0
3081,Apcnt_1040960,0
3082,Apcnt_1040980,0
3083,Apcnt_1041000,0
3084,Apcnt_1041020,0
3085,Apcnt_1041024,0
3086,Apcnt_1041036,0
3087,Apcnt_1041040,0
3088,Apcnt_1041052,0
3089,Apcnt_1041060,1
3090,Apcnt_1041064,1
3091,Apcnt_1041072,0
3092,Apcnt_1041088,0
3093,Apcnt_1041096,0
3094,Apcnt_1041128,0
3095,Apcnt_1041152,0
3096,Apcnt_1041160,0
3097,Apcnt_1041168,0
3098,Apcnt_1041180,0
3099,Apcnt_1041188,0
3100,Apcnt_1041228,0
3101,Apcnt_1041236,0
3102,Apcnt_1041256,0
3103,Apcnt_1041300,0
3104,Apcnt_1041308,1
3105,Apcnt_1041336,1
3106,Apcnt_1041344,1
3107,Apcnt_1041356,0
3108,Apcnt_1041364,0
3109,Apcnt_1041368,0
3110,Apcnt_1041388,0
3111,Apcnt_1041392,1
3112,Apcnt_1041396,0
3113,Apcnt_1041400,0
3114,Apcnt_1041404,0
3115,Apcnt_1041412,0
3116,Apcnt_1041464,0
3117,Apcnt_1041472,0
3118,Apcnt_1041480,0
3119,Apcnt_1041552,0
3120,Apcnt_1041556,0
3121,Apcnt_1041580,1
3122,Apcnt_1041592,0
3123,Apcnt_1041604,0
3124,Apcnt_1041612,0
3125,Apcnt_1041640,0
3126,Apcnt_1041644,0
3127,Apcnt_1041652,0
3128,Apcnt_1041668,0
3129,Apcnt_1041680,0
3130,Apcnt_1041688,0
3131,Apcnt_1041700,0
3132,Apcnt_1041728,0
3133,Apcnt_1041736,0
3134,Apcnt_1041744,0
3135,Apcnt_1041752,1
3136,Apcnt_1041764,0
3137,Apcnt_1041772,0
3138,Apcnt_1041796,0
3139,Apcnt_1041800,0
3140,Apcnt_1041804,0
3141,Apcnt_1041824,0
3142,Apcnt_1041828,0
3143,Apcnt_1041880,0
3144,Apcnt_1041912,1
3145,Apcnt_1041924,0
3146,Apcnt_1041928,0
3147,Apcnt_1041936,0
3148,Apcnt_1041948,1
3149,Apcnt_1041960,0
3150,Apcnt_1041964,0
3151,Apcnt_1041980,0
3152,Apcnt_1041984,1
3153,Apcnt_1042000,1
3154,Apcnt_1042024,0
3155,Apcnt_1042032,0
3156,Apcnt_1042044,0
3157,Apcnt_1042060,0
3158,Apcnt_1042068,0
3159,Apcnt_1042076,1
3160,Apcnt_1042080,0
3161,Apcnt_1042092,0
3162,Apcnt_1042124,0
3163,Apcnt_1042128,0
3164,Apcnt_1042136,0
3165,Apcnt_1042140,1
3166,Apcnt_1042152,0
3167,Apcnt_1042176,0
3168,Apcnt_1042184,0
3169,Apcnt_1042188,1
3170,Apcnt_1042208,0
3171,Apcnt_1042228,0
3172,Apcnt_1042236,0
3173,Apcnt_1042244,0
3174,Apcnt_1042256,0
3175,Apcnt_1042260,0
3176,Apcnt_1042276,0
3177,Apcnt_1042280,0
3178,Apcnt_1042312,0
3179,Apcnt_1042340,0
3180,Apcnt_1042344,0
3181,Apcnt_1042364,1
3182,Apcnt_1042368,0
3183,Apcnt_1042380,0
3184,Apcnt_1042424,0
3185,Apcnt_1042432,0
3186,Apcnt_1042440,0
3187,Apcnt_1042456,0
3188,Apcnt_1042472,0
3189,Apcnt_1042488,0
3190,Apcnt_1042516,0
3191,Apcnt_1042536,0
3192,Apcnt_1042548,0
3193,Apcnt_1042552,0
3194,Apcnt_1042568,1
3195,Apcnt_1042580,0
3196,Apcnt_1042612,1
3197,Apcnt_1042616,0
3198,Apcnt_1042644,0
3199,Apcnt_1042648,0
3200,Apcnt_1042652,0
3201,Apcnt_1042664,0
3202,Apcnt_1042676,0
3203,Apcnt_1042704,0
3204,Apcnt_1042708,0
3205,Apcnt_1042720,0
3206,Apcnt_1042728,0
3207,Apcnt_1042760,1
3208,Apcnt_1042768,0
3209,Apcnt_1042772,0
3210,Apcnt_1042776,0
3211,Apcnt_1042780,0
3212,Apcnt_1042788,0
3213,Apcnt_1042804,0
3214,Apcnt_1042812,0
3215,Apcnt_1042816,1
3216,Apcnt_1042820,0
3217,Apcnt_1042824,1
3218,Apcnt_1042848,0
3219,Apcnt_1042852,0
3220,Apcnt_1042864,1
3221,Apcnt_1042872,1
3222,Apcnt_1042900,0
3223,Apcnt_1042912,0
3224,Apcnt_1042932,0
3225,Apcnt_1042944,0
3226,Apcnt_1042948,0
3227,Apcnt_1042960,0
3228,Apcnt_1042980,0
3229,Apcnt_1042988,0
3230,Apcnt_1043000,0
3231,Apcnt_1043012,1
3232,Apcnt_1043016,0
3233,Apcnt_1043024,0
3234,Apcnt_1043028,0
3235,Apcnt_1043032,0
3236,Apcnt_1043036,0
3237,Apcnt_1043040,0
3238,Apcnt_1043052,0
3239,Apcnt_1043056,0
3240,Apcnt_1043096,0
3241,Apcnt_1043108,0
3242,Apcnt_1043116,0
3243,Apcnt_1043124,0
3244,Apcnt_1043132,1
3245,Apcnt_1043152,0
3246,Apcnt_1043160,0
3247,Apcnt_1043184,0
3248,Apcnt_1043200,0
3249,Apcnt_1043208,0
3250,Apcnt_1043236,0
3251,Apcnt_1043276,0
3252,Apcnt_1043288,1
3253,Apcnt_1043316,1
3254,Apcnt_1043324,0
3255,Apcnt_1043328,0
3256,Apcnt_1043332,1
3257,Apcnt_1043360,1
3258,Apcnt_1043372,0
3259,Apcnt_1043376,0
3260,Apcnt_1043380,0
3261,Apcnt_1043384,1
3262,Apcnt_1043396,0
3263,Apcnt_1043408,1
3264,Apcnt_1043412,0
3265,Apcnt_1043420,0
3266,Apcnt_1043432,0
3267,Apcnt_1043436,0
3268,Apcnt_1043440,0
3269,Apcnt_1043444,0
3270,Apcnt_1043460,0
3271,Apcnt_1043464,0
3272,Apcnt_1043500,0
3273,Apcnt_1043520,0
3274,Apcnt_1043524,0
3275,Apcnt_1043532,0
3276,Apcnt_1043536,0
3277,Apcnt_1043540,0
3278,Apcnt_1043572,1
3279,Apcnt_1043576,1
3280,Apcnt_1043584,0
3281,Apcnt_1043596,0
3282,Apcnt_1043616,0
3283,Apcnt_1043624,1
3284,Apcnt_1043636,0
3285,Apcnt_1043640,0
3286,Apcnt_1043656,0
3287,Apcnt_1043660,0
3288,Apcnt_1043664,0
3289,Apcnt_1043688,0
3290,Apcnt_1043692,0
3291,Apcnt_1043712,0
3292,Apcnt_1043728,0
3293,Apcnt_1043732,0
3294,Apcnt_1043736,1
3295,Apcnt_1043740,0
3296,Apcnt_1043764,0
3297,Apcnt_1043780,0
3298,Apcnt_1043784,1
3299,Apcnt_1043788,1
3300,Apcnt_1043820,0
3301,Apcnt_1043828,0
3302,Apcnt_1043836,0
3303,Apcnt_1043884,0
3304,Apcnt_1043888,0
3305,Apcnt_1043896,0
3306,Apcnt_1043920,0
3307,Apcnt_1043936,0
3308,Apcnt_1043940,0
3309,Apcnt_1043948,0
3310,Apcnt_1043964,0
3311,Apcnt_1043968,0
3312,Apcnt_1043976,0
3313,Apcnt_1043988,0
3314,Apcnt_1043996,0
3315,Apcnt_1044004,0
3316,Apcnt_1044008,0
3317,Apcnt_1044060,0
3318,Apcnt_1044084,0
3319,Apcnt_1044092,1
3320,Apcnt_1044104,0
3321,Apcnt_1044116,0
3322,Apcnt_1044120,0
3323,Apcnt_1044164,0
3324,Apcnt_1044172,0
3325,Apcnt_1044180,1
3326,Apcnt_1044188,0
3327,Apcnt_1044200,0
3328,Apcnt_1044208,0
3329,Apcnt_1044212,0
3330,Apcnt_1044228,0
3331,Apcnt_1044256,0
3332,Apcnt_1044284,0
3333,Apcnt_1044288,0
3334,Apcnt_1044300,1
3335,Apcnt_1044316,0
3336,Apcnt_1044352,1
3337,Apcnt_1044356,1
3338,Apcnt_1044384,1
3339,Apcnt_1044396,0
3340,Apcnt_1044440,0
3341,Apcnt_1044444,0
3342,Apcnt_1044456,0
3343,Apcnt_1044460,0
3344,Apcnt_1044484,0
3345,Apcnt_1044492,0
3346,Apcnt_1044508,1
3347,Apcnt_1044552,0
3348,Apcnt_1044584,0
3349,Apcnt_1044608,0
3350,Apcnt_1044612,0
3351,Apcnt_1044620,0
3352,Apcnt_1044624,0
3353,Apcnt_1044628,0
3354,Apcnt_1044672,0
3355,Apcnt_1044676,0
3356,Apcnt_1044680,0
3357,Apcnt_1044692,0
3358,Apcnt_1044696,0
3359,Apcnt_1044720,0
3360,Apcnt_1044732,1
3361,Apcnt_1044752,0
3362,Apcnt_1044784,1
3363,Apcnt_1044788,1
3364,Apcnt_1044792,0
3365,Apcnt_1044800,1
3366,Apcnt_1044820,1
3367,Apcnt_1044860,0
3368,Apcnt_1044864,0
3369,Apcnt_1044892,0
3370,Apcnt_1044916,0
3371,Apcnt_1044920,0
3372,Apcnt_1044928,0
3373,Apcnt_1044932,0
3374,Apcnt_1044940,1
3375,Apcnt_1044944,1
3376,Apcnt_1044948,0
3377,Apcnt_1044960,0
3378,Apcnt_1044964,0
3379,Apcnt_1044972,0
3380,Apcnt_1044984,0
3381,Apcnt_1044988,0
3382,Apcnt_1045008,0
3383,Apcnt_1045012,0
3384,Apcnt_1045020,0
3385,Apcnt_1045024,0
3386,Apcnt_1045052,0
3387,Apcnt_1045064,0
3388,Apcnt_1045068,0
3389,Apcnt_1045104,0
3390,Apcnt_1045124,1
3391,Apcnt_1045132,0
3392,Apcnt_1045180,0
3393,Apcnt_1045184,0
3394,Apcnt_1045188,0
3395,Apcnt_1045192,1
3396,Apcnt_1045196,1
3397,Apcnt_1045212,0
3398,Apcnt_1045220,0
3399,Apcnt_1045224,0
3400,Apcnt_1045236,0
3401,Apcnt_1045240,0
3402,Apcnt_1045252,0
3403,Apcnt_1045276,0
3404,Apcnt_1045288,1
3405,Apcnt_1045304,0
3406,Apcnt_1045324,0
3407,Apcnt_1045336,1
3408,Apcnt_1045344,0
3409,Apcnt_1045356,0
3410,Apcnt_1045396,0
3411,Apcnt_1045404,0
3412,Apcnt_1045432,0
3413,Apcnt_1045436,1
3414,Apcnt_1045440,0
3415,Apcnt_1045444,0
3416,Apcnt_1045456,1
3417,Apcnt_1045460,0
3418,Apcnt_1045480,0
3419,Apcnt_1045488,0
3420,Apcnt_1045492,0
3421,Apcnt_1045504,0
3422,Apcnt_1045528,0
3423,Apcnt_1045548,0
3424,Apcnt_1045580,0
3425,Apcnt_1045612,0
3426,Apcnt_1045616,0
3427,Apcnt_1045624,1
3428,Apcnt_1045628,0
3429,Apcnt_1045640,0
3430,Apcnt_1045652,1
3431,Apcnt_1045656,0
3432,Apcnt_1045680,0
3433,Apcnt_1045712,0
3434,Apcnt_1045724,1
3435,Apcnt_1045736,0
3436,Apcnt_1045748,0
3437,Apcnt_1045768,0
3438,Apcnt_1045784,0
3439,Apcnt_1045800,0
3440,Apcnt_1045812,0
3441,Apcnt_1045824,0
3442,Apcnt_1045828,0
3443,Apcnt_1045836,0
3444,Apcnt_1045844,1
3445,Apcnt_1045852,0
3446,Apcnt_1045872,0
3447,Apcnt_1045892,0
3448,Apcnt_1045896,0
3449,Apcnt_1045900,0
3450,Apcnt_1045912,0
3451,Apcnt_1045932,0
3452,Apcnt_1045952,0
3453,Apcnt_1045976,0
3454,Apcnt_1045984,0
3455,Apcnt_1045992,0
3456,Apcnt_1046012,0
3457,Apcnt_1046044,0
3458,Apcnt_1046056,0
3459,Apcnt_1046060,0
3460,Apcnt_1046072,1
3461,Apcnt_1046076,0
3462,Apcnt_1046092,0
3463,Apcnt_1046100,0
3464,Apcnt_1046104,1
3465,Apcnt_1046108,0
3466,Apcnt_1046112,0
3467,Apcnt_1046116,0
3468,Apcnt_1046124,0
3469,Apcnt_1046140,0
3470,Apcnt_1046144,0
3471,Apcnt_1046172,0
3472,Apcnt_1046188,0
3473,Apcnt_1046196,0
3474,Apcnt_1046208,0
3475,Apcnt_1046224,0
3476,Apcnt_1046228,0
3477,Apcnt_1046232,0
3478,Apcnt_1046236,0
3479,Apcnt_1046288,0
3480,Apcnt_1046312,0
3481,Apcnt_1046324,0
3482,Apcnt_1046328,1
3483,Apcnt_1046340,0
3484,Apcnt_1046356,0
3485,Apcnt_1046372,0
3486,Apcnt_1046380,0
3487,Apcnt_1046404,1
3488,Apcnt_1046408,1
3489,Apcnt_1046416,0
3490,Apcnt_1046420,0
3491,Apcnt_1046448,0
3492,Apcnt_1046476,1
3493,Apcnt_1046480,0
3494,Apcnt_1046508,0
3495,Apcnt_1046512,0
3496,Apcnt_1046516,0
3497,Apcnt_1046552,1
3498,Apcnt_1046564,0
3499,Apcnt_1046568,0
3500,Apcnt_1046600,1
3501,Apcnt_1046620,0
3502,Apcnt_1046660,0
3503,Apcnt_1046672,0
3504,Apcnt_1046676,0
3505,Apcnt_1046680,0
3506,Apcnt_1046688,0
3507,Apcnt_1046692,1
3508,Apcnt_1046696,0
3509,Apcnt_1046712,0
3510,Apcnt_1046716,0
3511,Apcnt_1046764,0
3512,Apcnt_1046776,0
3513,Apcnt_1046784,0
3514,Apcnt_1046788,1
3515,Apcnt_1046792,0
3516,Apcnt_1046804,0
3517,Apcnt_1046808,0
3518,Apcnt_1046864,0
3519,Apcnt_1046868,0
3520,Apcnt_1046876,1
3521,Apcnt_1046892,1
3522,Apcnt_1046904,0
3523,Apcnt_1046916,0
3524,Apcnt_1046924,0
3525,Apcnt_1046980,0
3526,Apcnt_1046984,0
3527,Apcnt_1046988,0
3528,Apcnt_1046996,0
3529,Apcnt_1047008,0
3530,Apcnt_1047028,0
3531,Apcnt_1047032,1
3532,Apcnt_1047036,1
3533,Apcnt_1047044,1
3534,Apcnt_1047048,1
3535,Apcnt_1047056,1
3536,Apcnt_1047060,0
3537,Apcnt_1047092,0
3538,Apcnt_1047100,0
3539,Apcnt_1047104,1
3540,Apcnt_1047132,0
3541,Apcnt_1047144,0
3542,Apcnt_1047164,0
3543,Apcnt_1047172,1
3544,Apcnt_1047176,0
3545,Apcnt_1047180,0
3546,Apcnt_1047188,1
3547,Apcnt_1047192,0
3548,Apcnt_1047196,0
3549,Apcnt_1047248,0
3550,Apcnt_1047260,0
3551,Apcnt_1047264,0
3552,Apcnt_1047276,0
3553,Apcnt_1047284,0
3554,Apcnt_1047292,0
3555,Apcnt_1047316,0
3556,Apcnt_1047320,0
3557,Apcnt_1047328,0
3558,Apcnt_1047344,0
3559,Apcnt_1047356,0
3560,Apcnt_1047360,0
3561,Apcnt_1047368,0
3562,Apcnt_1047392,0
3563,Apcnt_1047408,0
3564,Apcnt_1047428,0
3565,Apcnt_1047436,0
3566,Apcnt_1047472,0
3567,Apcnt_1047476,0
3568,Apcnt_1047484,0
3569,Apcnt_1047488,0
3570,Apcnt_1047492,0
3571,Apcnt_1047532,1
3572,Apcnt_1047564,0
3573,Apcnt_1047592,0
3574,Apcnt_1047596,0
3575,Apcnt_1047600,0
3576,Apcnt_1047640,0
3577,Apcnt_1047648,0
3578,Apcnt_1047656,0
3579,Apcnt_1047664,0
3580,Apcnt_1047668,1
3581,Apcnt_1047676,0
3582,Apcnt_1047684,0
3583,Apcnt_1047696,0
3584,Apcnt_1047700,0
3585,Apcnt_1047744,0
3586,Apcnt_1047752,0
3587,Apcnt_1047792,0
3588,Apcnt_1047800,1
3589,Apcnt_1047804,1
3590,Apcnt_1047808,0
3591,Apcnt_1047816,1
3592,Apcnt_1047828,0
3593,Apcnt_1047836,0
3594,Apcnt_1047852,1
3595,Apcnt_1047864,0
3596,Apcnt_1047872,1
3597,Apcnt_1047880,1
3598,Apcnt_1047916,1
3599,Apcnt_1047932,1
3600,Apcnt_1047976,0
3601,Apcnt_1047980,0
3602,Apcnt_1047996,0
3603,Apcnt_1048008,0
3604,Apcnt_1048016,0
3605,Apcnt_1048028,0
3606,Apcnt_1048040,0
3607,Apcnt_1048056,0
3608,Apcnt_1048064,0
3609,Apcnt_1048092,1
3610,Apcnt_1048100,1
3611,Apcnt_1048104,0
3612,Apcnt_1048136,0
3613,Apcnt_1048196,1
3614,Apcnt_1048200,0
3615,Apcnt_1048240,0
3616,Apcnt_1048248,0
3617,Apcnt_1048256,1
3618,Apcnt_1048292,1
3619,Apcnt_1048300,0
3620,Apcnt_1048308,0
3621,Apcnt_1048320,1
3622,Apcnt_1048332,1
3623,Apcnt_1048340,0
3624,Apcnt_1048344,0
3625,Apcnt_1048352,0
3626,Apcnt_1048356,0
3627,Apcnt_1048360,1
3628,Apcnt_1048368,0
3629,Apcnt_1048376,1
3630,Apcnt_1048380,1
3631,Apcnt_1048384,0
3632,Apcnt_1048396,0
3633,Apcnt_1048400,0
3634,Apcnt_1048416,1
3635,Apcnt_1048444,0
3636,Apcnt_1048456,0
3637,Apcnt_1048472,0
3638,Apcnt_1048476,0
3639,Apcnt_1048488,0
3640,Apcnt_1048496,0
